timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,temperature,cadence,fractional_cadence
2024-02-05 08:28:35-08:00,,,,,,,,,,,
2024-02-05 08:28:35-08:00,,,,,,,,,,,
2024-02-05 08:28:35-08:00,,,,,,,,,,,
2024-02-05 08:28:35-08:00,,,,,,,,,,,
2024-02-05 08:28:35-08:00,,,,,,,,,,,
2024-02-05 08:28:35-08:00,,,,,,,,,,,
2024-02-05 08:28:35-08:00,,,,,,,,,,,
2024-02-05 08:28:35-08:00,,,,,,,,,,,
2024-02-05 08:28:35-08:00,,,,,,,,,,,
2024-02-05 08:28:35-08:00,,,,,,,,,,,
2024-02-05 08:28:35-08:00,45.38879591971636,11.876035714522004,0.0013700000000000001,12.600000000000023,,5.04,,104,,57,0.0
2024-02-05 08:28:36-08:00,45.388754177838564,11.875987937673926,0.00679,12.600000000000023,,5.04,,107,,58,0.5
2024-02-05 08:28:37-08:00,45.38874126970768,11.875962289050221,0.009300000000000001,12.600000000000023,,8.499600000000001,,113,,80,0.0
2024-02-05 08:28:38-08:00,45.388718051835895,11.875924235209823,0.013519999999999999,12.799999999999955,,9.81,,115,,80,0.0
2024-02-05 08:28:39-08:00,45.38869667798281,11.875903531908989,0.01638,12.799999999999955,,9.0684,,118,,81,0.5
2024-02-05 08:28:40-08:00,45.38867739960551,11.87589188106358,0.01862,12.799999999999955,,9.0684,,119,,82,0.0
2024-02-05 08:28:41-08:00,45.388655522838235,11.8758874386549,0.02087,13.0,,9.0684,,121,,82,0.5
2024-02-05 08:28:42-08:00,45.388630544766784,11.875886181369424,0.02355,13.200000000000045,,9.5076,,122,,83,0.0
2024-02-05 08:28:43-08:00,45.38860397413373,11.875886097550392,0.02671,13.399999999999977,,9.8424,,123,,83,0.5
2024-02-05 08:28:44-08:00,45.38857547566295,11.8758908752352,0.02995,13.600000000000023,,10.245600000000001,,124,,83,0.5
2024-02-05 08:28:45-08:00,45.38855058141053,11.875896658748388,0.03272,13.600000000000023,,10.4148,,125,,83,0.5
2024-02-05 08:28:46-08:00,45.38852811791003,11.875904370099306,0.03537,13.799999999999955,,10.4472,,126,,83,0.5
2024-02-05 08:28:47-08:00,45.38850590586662,11.875908728688955,0.03792,13.799999999999955,,10.346400000000001,,127,,83,0.5
2024-02-05 08:28:48-08:00,45.38848687894642,11.875909315422177,0.03984,14.0,,10.314000000000002,,129,,83,0.0
2024-02-05 08:28:49-08:00,45.38846114650369,11.875904202461243,0.04285,14.0,,10.177200000000001,,129,,83,0.0
2024-02-05 08:28:50-08:00,45.38843499496579,11.875901520252228,0.045880000000000004,14.200000000000045,,10.177200000000001,,130,,83,0.5
2024-02-05 08:28:51-08:00,45.388412615284324,11.875896072015166,0.04825,14.200000000000045,,10.278,,131,,83,0.5
2024-02-05 08:28:52-08:00,45.388386715203524,11.875891210511327,0.05111,14.200000000000045,,10.314000000000002,,131,,83,0.5
2024-02-05 08:28:53-08:00,45.38835712708533,11.875890456140041,0.054259999999999996,14.200000000000045,,10.314000000000002,,131,,83,0.5
2024-02-05 08:28:54-08:00,45.38832544349134,11.875886265188456,0.05773,14.399999999999977,,10.346400000000001,,131,,84,0.0
2024-02-05 08:28:55-08:00,45.38829920813441,11.875884337350726,0.06062,14.399999999999977,,10.3788,,132,,84,0.0
2024-02-05 08:28:56-08:00,45.388267105445266,11.875883163884282,0.06452,14.200000000000045,,10.3788,,132,,84,0.0
2024-02-05 08:28:57-08:00,45.388239696621895,11.875881906598806,0.06727,14.399999999999977,,10.5156,,132,,83,0.5
2024-02-05 08:28:58-08:00,45.38820776157081,11.875879475846887,0.07087,14.399999999999977,,10.5156,,132,,83,0.0
2024-02-05 08:28:59-08:00,45.38817658089101,11.875875117257237,0.07436,14.399999999999977,,10.6128,,132,,83,0.0
2024-02-05 08:29:00-08:00,45.38814950734377,11.875868495553732,0.07755,14.399999999999977,,10.6812,,133,,83,0.0
2024-02-05 08:29:01-08:00,45.38812134414911,11.875864807516336,0.08058,14.399999999999977,,10.7136,,134,,83,0.0
2024-02-05 08:29:02-08:00,45.3880925104022,11.875856090337038,0.08383,14.399999999999977,,10.749600000000001,,133,,82,0.5
2024-02-05 08:29:03-08:00,45.388061832636595,11.875846786424518,0.0876,14.399999999999977,,10.814400000000001,,133,,82,0.5
2024-02-05 08:29:04-08:00,45.3880340885371,11.875837985426188,0.09108,14.399999999999977,,10.9512,,136,,82,0.5
2024-02-05 08:29:05-08:00,45.38800676353276,11.875827591866255,0.09414,14.200000000000045,,10.9512,,134,,83,0.0
2024-02-05 08:29:06-08:00,45.38798580877483,11.875822311267257,0.09656999999999999,14.200000000000045,,10.882800000000001,,133,,83,0.0
2024-02-05 08:29:07-08:00,45.38796393200755,11.875808900222182,0.09929,14.200000000000045,,10.749600000000001,,132,,83,0.0
2024-02-05 08:29:08-08:00,45.3879423905164,11.875794818624854,0.10187,14.200000000000045,,10.749600000000001,,132,,82,0.5
2024-02-05 08:29:09-08:00,45.38792219012976,11.875774785876274,0.10451,14.200000000000045,,10.7136,,131,,82,0.0
2024-02-05 08:29:10-08:00,45.38789997808635,11.875747377052903,0.10792,14.200000000000045,,10.7136,,131,,81,0.5
2024-02-05 08:29:11-08:00,45.387874245643616,11.875719213858247,0.11134000000000001,14.200000000000045,,10.782,,131,,81,0.5
2024-02-05 08:29:12-08:00,45.387845914810896,11.875692140311003,0.11535,14.0,,10.850399999999999,,132,,81,0.5
